company,title,url,loc,exp,job_name
부동산플래닛,[<span>데이터</span>분석가] Data Analyst,https://jumpit.saramin.co.kr/position/38267,서울 강남구,신입~20년,데이터 엔지니어
필라넷,AI<span>엔지니어</span> 채용,https://jumpit.saramin.co.kr/position/39470,서울 강남구,경력 3~20년,데이터 엔지니어
호전실업,"<span>데이터</span> 분석, AI<span>엔지니어</span> 채용 (8~10년)",https://jumpit.saramin.co.kr/position/39187,서울 마포구,경력 8~10년,데이터 엔지니어
호전실업,"<span>데이터</span> 분석, AI<span>엔지니어</span> 채용 (4~7년)",https://jumpit.saramin.co.kr/position/39186,서울 마포구,경력 4~7년,데이터 엔지니어
폼즈,[생성AI] 프롬프트 <span>엔지니어</span> (스테이블 디퓨전 <span>데이터</span> 가공 및 실험),https://jumpit.saramin.co.kr/position/38136,서울 구로구,신입~5년,데이터 엔지니어
베스텔라랩,빅<span>데이터</span> 개발자(전문연구요원가능),https://jumpit.saramin.co.kr/position/37938,"대구 동구, 경기 안양시",신입~8년,데이터 엔지니어
넛지헬스케어,[캐시워크] <span>데이터</span>분석 담당 (석사/박사),https://jumpit.saramin.co.kr/position/37816,서울 강남구,신입~10년,데이터 엔지니어
퍼플아카데미,<span>데이터</span> 분석가 신입/경력 채용,https://jumpit.saramin.co.kr/position/38390,서울 양천구,신입~3년,데이터 엔지니어
럭스로보,AI <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38386,서울 서초구,경력 2~12년,데이터 엔지니어
아타드,[인공지능/<span>데이터</span> 분석] 개발자 채용,https://jumpit.saramin.co.kr/position/38308,서울 강남구,경력 1~3년,데이터 엔지니어
엑셈,<span>데이터</span> 사이언티스트(5년 이상),https://jumpit.saramin.co.kr/position/37385,서울 강서구,경력 5~15년,데이터 엔지니어
넛지헬스케어,[병역특례] <span>데이터</span>분석 담당 산업기능요원 모집,https://jumpit.saramin.co.kr/position/37814,서울 강남구,신입~2년,데이터 엔지니어
포지큐브,<span>데이터</span> 처리 및 포맷팅. 주니어 개발자,https://jumpit.saramin.co.kr/position/37307,서울 강남구,경력 1~3년,데이터 엔지니어
인투액션,프로세스 마이닝 솔루션 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/26709,서울 영등포구,신입~10년,데이터 엔지니어
워트인텔리전스,검색엔진 <span>엔지니어</span> (3년 이상),https://jumpit.saramin.co.kr/position/37989,서울 서초구,경력 3~12년,데이터 엔지니어
인사이터,(경력 2~5년) <span>데이터</span> 사이언티스트를 모십니다.,https://jumpit.saramin.co.kr/position/38922,서울 마포구,경력 2~5년,데이터 엔지니어
이글루코퍼레이션,[연구개발본부] <span>데이터</span> 분석 엔진 개발 경력 정규직 채용 (6년 ↑),https://jumpit.saramin.co.kr/position/36953,서울 송파구,경력 6~10년,데이터 엔지니어
진스토리코리아,<span>데이터</span> 사이언티스트,https://jumpit.saramin.co.kr/position/23549,서울 금천구,신입~3년,데이터 엔지니어
업스테이지,Senior Data Engineer - LLM,https://jumpit.saramin.co.kr/position/39331,경기 용인시,경력 7~15년,데이터 엔지니어
다우기술,AI 서비스 개발,https://jumpit.saramin.co.kr/position/38787,경기 성남시,경력 10~15년,데이터 엔지니어
서플러스글로벌,AI/ML 연구자,https://jumpit.saramin.co.kr/position/38369,경기 용인시,경력 5~20년,데이터 엔지니어
이마고웍스,Data Pipeline Team Leader,https://jumpit.saramin.co.kr/position/37955,서울 강남구,경력 2~7년,데이터 엔지니어
딥인사이트,Data Engineer,https://jumpit.saramin.co.kr/position/37606,경기 성남시,신입,데이터 엔지니어
더블유닷에이아이,알고리즘 개발자(6-10년차),https://jumpit.saramin.co.kr/position/38781,서울 서초구,경력 6~10년,데이터 엔지니어
더블유닷에이아이,알고리즘 개발자 (2-5년차),https://jumpit.saramin.co.kr/position/38199,서울 서초구,경력 2~5년,데이터 엔지니어
업스테이지,AI Site Reliability Engineer,https://jumpit.saramin.co.kr/position/39323,경기 용인시,경력 3~10년,데이터 엔지니어
넥서스커뮤니티,AI 개발(STT/LLM 모델 연구 및 개발),https://jumpit.saramin.co.kr/position/38069,서울 영등포구,경력 7~15년,데이터 엔지니어
딥인사이트,Data Scientist,https://jumpit.saramin.co.kr/position/37602,경기 성남시,신입,데이터 엔지니어
페니로이스,Data Scientist in Financial 경력직 채용(6~10년),https://jumpit.saramin.co.kr/position/39282,서울 종로구,경력 6~10년,데이터 엔지니어
페니로이스,Data Scientist in Financial 경력직 채용(2~5년),https://jumpit.saramin.co.kr/position/39281,서울 종로구,경력 2~5년,데이터 엔지니어
엑심베이,Data Engineer,https://jumpit.saramin.co.kr/position/39145,서울 구로구,신입~10년,데이터 엔지니어
퍼플아카데미,RPA 프로세스 개발자(사무자동화 담당) 채용,https://jumpit.saramin.co.kr/position/38741,서울 양천구,신입~3년,데이터 엔지니어
웨이센,Medical AI Research Engineer(Senior),https://jumpit.saramin.co.kr/position/37361,서울 강남구,경력 5~10년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (지식기반 AI 챗봇) 시니어급 채용,https://jumpit.saramin.co.kr/position/39432,경기 성남시,경력 5~10년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (지식기반 AI 챗봇) 주니어급 채용,https://jumpit.saramin.co.kr/position/39431,경기 성남시,신입~5년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (지식기반 문서생성) 시니어급 채용,https://jumpit.saramin.co.kr/position/39428,경기 성남시,경력 5~10년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (지식기반 문서생성) 주니어급 채용,https://jumpit.saramin.co.kr/position/39427,경기 성남시,경력 2~5년,데이터 엔지니어
빅웨이브로보틱스,AI Researcher,https://jumpit.saramin.co.kr/position/39330,서울 강남구,신입~10년,데이터 엔지니어
에프엘이에스,알고리즘 개발자 경력직 채용,https://jumpit.saramin.co.kr/position/38458,서울 강서구,경력 2~5년,데이터 엔지니어
사람인,[사람인] AI 서비스 개발(석사 신입 지원 가능),https://jumpit.saramin.co.kr/position/39060,서울 구로구,경력 3~8년,데이터 엔지니어
루미르,인공위성기업 AI 컴퓨터 비전 연구원 채용 [전문연구요원 가능],https://jumpit.saramin.co.kr/position/38572,경기 용인시,경력 3~20년,데이터 엔지니어
마린웍스,"IoT, 제어, 빅데이타 및 C# 기반 어플리케이션 개발자 채용",https://jumpit.saramin.co.kr/position/37632,부산 동구,신입,데이터 엔지니어
(주)에이아이세스,AI-CRM 개발자 (AI기반 CRM 솔루션) 시니어급 채용,https://jumpit.saramin.co.kr/position/39434,경기 성남시,경력 5~8년,데이터 엔지니어
(주)에이아이세스,AI-CRM 개발자 (AI기반 CRM 솔루션) 주니어급 채용,https://jumpit.saramin.co.kr/position/39433,경기 성남시,경력 2~5년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (딥러닝 음성인식 개발) 시니어급 채용,https://jumpit.saramin.co.kr/position/39430,경기 성남시,경력 5~10년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (딥러닝 음성인식 개발) 주니어급 채용,https://jumpit.saramin.co.kr/position/39429,경기 성남시,신입~5년,데이터 엔지니어
덴컴,음성 AI Researcher,https://jumpit.saramin.co.kr/position/38173,서울 강남구,신입~6년,데이터 엔지니어
몰로코,Senior Data Scientist - Ads Performance,https://jumpit.saramin.co.kr/position/38060,서울 강남구,경력 3~20년,데이터 엔지니어
(주)더스윙,[SWING] Web-Front Engineer,https://jumpit.saramin.co.kr/position/37884,서울 용산구,경력 3~4년,데이터 엔지니어
(주)미리비트,빅<span>데이터</span> K8S환경 구축 운영 (7년이상),https://jumpit.saramin.co.kr/position/39332,서울 서초구,경력 7~99년,데이터 엔지니어
테크핀레이팅스,DBA 경력사원 채용,https://jumpit.saramin.co.kr/position/38936,서울 중구,경력 7~20년,데이터 엔지니어
(주)미리비트,K8S 구축 운영 개발자 (3~5년차),https://jumpit.saramin.co.kr/position/39375,서울 서초구,경력 3~5년,데이터 엔지니어
(주)미리비트,K8S 구축 운영 개발자 (5~7년차),https://jumpit.saramin.co.kr/position/39376,서울 서초구,경력 5~7년,데이터 엔지니어
(주)미리비트,K8S 구축 운영 개발자 (7~10년차),https://jumpit.saramin.co.kr/position/39377,서울 서초구,경력 7~10년,데이터 엔지니어
몰로코,Senior/Staff Data Scientist - Growth Analytics,https://jumpit.saramin.co.kr/position/38059,서울 강남구,경력 5~20년,데이터 엔지니어
이스트소프트,PERSO AI Product Owner(시니어),https://jumpit.saramin.co.kr/position/37777,서울 서초구,경력 7~20년,데이터 엔지니어
피에트,시스템 <span>엔지니어</span> 채용(3~5년),https://jumpit.saramin.co.kr/position/39190,서울 강남구,경력 3~5년,데이터 엔지니어
피에트,시스템 <span>엔지니어</span> 채용(5~7년),https://jumpit.saramin.co.kr/position/39061,서울 강남구,경력 5~7년,데이터 엔지니어
데이터메이커,DevOps <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37104,대전 유성구,경력 5~20년,데이터 엔지니어
크레버스,DevOps <span>엔지니어</span> (경력 3년이상),https://jumpit.saramin.co.kr/position/38170,서울 강남구,경력 3~7년,데이터 엔지니어
가야데이터,[경력] 시스템 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/39182,경남 진주시,경력 1~5년,데이터 엔지니어
가야데이터,[신입] 시스템 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/39181,경남 진주시,신입~5년,데이터 엔지니어
에이에스이천안,FI 시스템 개발 <span>엔지니어</span> 경력직 채용 (경력 5년이상),https://jumpit.saramin.co.kr/position/38878,충남 천안시,경력 2~5년,데이터 엔지니어
토르드라이브,FMS 설계 및 개발 소프트웨어 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38692,서울 영등포구,경력 3~10년,데이터 엔지니어
미리디,[커머스프로덕션] Jr. QA <span>엔지니어</span> 채용,https://jumpit.saramin.co.kr/position/37973,서울 구로구,경력 1~3년,데이터 엔지니어
피아스페이스,영상 분석 시스템 <span>엔지니어</span> 채용,https://jumpit.saramin.co.kr/position/37983,서울 서초구,경력 3~20년,데이터 엔지니어
에이에스이천안,FI 시스템 개발 <span>엔지니어</span> 채용 (신입 및 경력1~4년),https://jumpit.saramin.co.kr/position/38071,충남 천안시,신입~4년,데이터 엔지니어
라이앤캐처스,[추천<span>엔지니어</span> ML]추천<span>엔지니어</span>(경력) 모집,https://jumpit.saramin.co.kr/position/37561,서울 영등포구,경력 5~10년,데이터 엔지니어
이파피루스,솔루션 <span>엔지니어</span>(시스템 <span>엔지니어</span>/SE) 채용,https://jumpit.saramin.co.kr/position/39284,경기 성남시,경력 8~15년,데이터 엔지니어
인피닉,[수원] SW 테스트 <span>엔지니어</span> (QA) 경력 채용(경력 5년 ~ 8년 미만),https://jumpit.saramin.co.kr/position/39228,서울 금천구,경력 5~8년,데이터 엔지니어
인피닉,[수원] SW 테스트 <span>엔지니어</span> (QA) 경력 채용(경력 1년 ~ 5년 미만),https://jumpit.saramin.co.kr/position/39227,서울 금천구,경력 1~5년,데이터 엔지니어
에듀윌,시스템 <span>엔지니어</span> (SE) 경력직 모집,https://jumpit.saramin.co.kr/position/38680,서울 구로구,경력 3~10년,데이터 엔지니어
이글루코퍼레이션,[연구개발본부] QA <span>엔지니어</span> 경력 정규직 채용 (7년 ↑),https://jumpit.saramin.co.kr/position/36957,서울 송파구,경력 7~10년,데이터 엔지니어
아인잡,DA (Data Architect),https://jumpit.saramin.co.kr/position/37881,서울 강남구,경력 5~15년,데이터 엔지니어
빅웨이브로보틱스,Data Platform Engineer,https://jumpit.saramin.co.kr/position/36941,서울 강남구,경력 3~7년,데이터 엔지니어
천재교육,DevOps Engineer (경력),https://jumpit.saramin.co.kr/position/39265,서울 금천구,경력 2~10년,데이터 엔지니어
천재교육,DevOps Engineer (신입),https://jumpit.saramin.co.kr/position/39264,서울 금천구,신입,데이터 엔지니어
알티올,스마트물류 IT솔루션 개발자 채용,https://jumpit.saramin.co.kr/position/38596,인천 연수구,경력 5~15년,데이터 엔지니어
롯데이노베이트,[스마트팩토리팀] 팩토리 IT/OT 구축 PL (추가공고),https://jumpit.saramin.co.kr/position/38485,서울 금천구,경력 3~7년,데이터 엔지니어
(주)디알텍,[의료용 연구개발/관리 부문] 시스템 펌웨어 개발,https://jumpit.saramin.co.kr/position/38073,경기 성남시,경력 3~20년,데이터 엔지니어
콜로세움코퍼레이션,QA Engineer,https://jumpit.saramin.co.kr/position/37776,서울 강남구,경력 1~10년,데이터 엔지니어
올거나이즈코리아,Customer On-prem Engineer (DevOps),https://jumpit.saramin.co.kr/position/37149,서울 강남구,경력 3~10년,데이터 엔지니어
데이터메이커,서버 및 인프라 개발자,https://jumpit.saramin.co.kr/position/37106,대전 유성구,경력 5~20년,데이터 엔지니어
웨어러블에이아이,DevOps/MLOps Engineer (Senior),https://jumpit.saramin.co.kr/position/37648,인천 계양구,경력 3~10년,데이터 엔지니어
인공지능팩토리,딥러닝 엔니지어 경력 채용,https://jumpit.saramin.co.kr/position/37259,서울 중구,경력 1~5년,데이터 엔지니어
인공지능팩토리,딥러닝 엔니지어 신입 채용,https://jumpit.saramin.co.kr/position/37260,서울 중구,신입,데이터 엔지니어
웅진,Microsoft Power Platform Project Leader,https://jumpit.saramin.co.kr/position/37241,서울 중구,경력 10~20년,데이터 엔지니어
(주)미리비트,클라우드 개발자 (5~7년차),https://jumpit.saramin.co.kr/position/39357,서울 서초구,경력 3~5년,데이터 엔지니어
(주)미리비트,클라우드 개발자 (3~5년차),https://jumpit.saramin.co.kr/position/39348,서울 서초구,경력 3~5년,데이터 엔지니어
(주)미리비트,클라우드 개발자 (7~10년차),https://jumpit.saramin.co.kr/position/39349,서울 서초구,경력 7~10년,데이터 엔지니어
아파트아이,시스템 운영 담당자(경력: 3년~10년),https://jumpit.saramin.co.kr/position/39327,서울 금천구,경력 3~10년,데이터 엔지니어
시에라베이스,자율점검 드론/로봇 개발자 모집(신입 석사이상),https://jumpit.saramin.co.kr/position/39154,울산 남구,신입,데이터 엔지니어
시에라베이스,자율점검 드론/로봇 개발자 모집(경력),https://jumpit.saramin.co.kr/position/39155,울산 남구,경력 1~4년,데이터 엔지니어
칩스앤미디어,프로그래밍 연구보조원 모집(계약직/휴학생 우대),https://jumpit.saramin.co.kr/position/38685,서울 강남구,신입~5년,데이터 엔지니어
올거나이즈코리아,[일본근무] DevOps Engineer,https://jumpit.saramin.co.kr/position/37157,기타,경력 3~10년,데이터 엔지니어
디에스앤지,"AI 인프라, AI Ops 환경 구성",https://jumpit.saramin.co.kr/position/37949,서울 영등포구,경력 6~20년,데이터 엔지니어
쏘카,콜 시스템 유지보수 매니저,https://jumpit.saramin.co.kr/position/37911,서울 성동구,경력 2~7년,데이터 엔지니어
111퍼센트,Devops 개발자 채용,https://jumpit.saramin.co.kr/position/37719,서울 강남구,경력 6~15년,데이터 엔지니어
휴머스온,Backend Engineer(통합메세징 솔루션 표준화 담당),https://jumpit.saramin.co.kr/position/27699,서울 강남구,경력 5~12년,데이터 엔지니어
토르드라이브,Senior Software Engineer : Perception-전문연구요원 가능,https://jumpit.saramin.co.kr/position/37562,서울 영등포구,경력 3~10년,데이터 엔지니어
엘에프푸드,기간계 시스템 기획 및 운영(더존비즈온 ERP / WMS / OMS)[경력3~6년],https://jumpit.saramin.co.kr/position/37412,서울 강남구,경력 3~6년,데이터 엔지니어
엘에프푸드,기간계 시스템 기획 및 운영(더존비즈온 ERP / WMS / OMS)[경력7~10년],https://jumpit.saramin.co.kr/position/37413,서울 강남구,경력 7~10년,데이터 엔지니어
크레셈,비젼개발팀 Vision SW Part 경력 채용,https://jumpit.saramin.co.kr/position/37274,인천 연수구,경력 2~10년,데이터 엔지니어
한화비전,(키퍼) DevOps Engineer,https://jumpit.saramin.co.kr/position/39499,경기 성남시,경력 3~15년,데이터 엔지니어
워트인텔리전스,DevSecOps 채용 (5년 이상),https://jumpit.saramin.co.kr/position/39347,서울 서초구,경력 5~12년,데이터 엔지니어
(주)에이아이세스,시스템 설계 및 프로젝트 리딩(5~10년차) 채용,https://jumpit.saramin.co.kr/position/39238,경기 성남시,경력 5~10년,데이터 엔지니어
(주)에이아이세스,시스템 설계 및 프로젝트 리딩(10~15년차) 채용,https://jumpit.saramin.co.kr/position/39239,경기 성남시,경력 10~15년,데이터 엔지니어
이글루코퍼레이션,[연구개발본부] 정보보호제품보안인증 경력 채용 ( 2년↑),https://jumpit.saramin.co.kr/position/36958,서울 송파구,경력 2~6년,데이터 엔지니어
클래스메소드코리아,AWS 인프라 관련 설계/구축 경력직,https://jumpit.saramin.co.kr/position/3877,서울 중구,경력 1~5년,데이터 엔지니어
바로팜,<span>데이터</span> <span>엔지니어</span> 경력 채용,https://jumpit.saramin.co.kr/position/38280,서울 강남구,경력 5~12년,데이터 엔지니어
쏘카,RPA <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37903,서울 성동구,경력 3~7년,데이터 엔지니어
하이퍼러닝,AI <span>엔지니어</span> (NLP),https://jumpit.saramin.co.kr/position/37332,인천 미추홀구,경력 3~7년,데이터 엔지니어
이너버스,통합보안관리 솔루션 기술 <span>엔지니어</span>(신입),https://jumpit.saramin.co.kr/position/39066,서울 영등포구,신입~2년,데이터 엔지니어
이너버스,통합보안관리 솔루션 기술 <span>엔지니어</span>(경력),https://jumpit.saramin.co.kr/position/39065,서울 영등포구,경력 3~7년,데이터 엔지니어
브레인즈컴퍼니,[상장사/성수동] 통합로그관리 SW 기술지원 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38918,서울 성동구,경력 5~10년,데이터 엔지니어
엑소시스템즈,디지털헬스케어 플랫폼 AI <span>엔지니어</span> (병역특례 가능),https://jumpit.saramin.co.kr/position/38293,경기 성남시,신입~10년,데이터 엔지니어
이스트소프트,[ESTsoft] 음성 인식(STT) 머신러닝 <span>엔지니어</span> (경력),https://jumpit.saramin.co.kr/position/38690,서울 서초구,경력 3~7년,데이터 엔지니어
파수,보안 솔루션 구축 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38657,서울 마포구,경력 3~7년,데이터 엔지니어
베스텔라랩,네트워크 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37937,"대구 동구, 경기 안양시",경력 4~8년,데이터 엔지니어
오션스바이오,[경력] 의료기기 회로설계 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/39472,서울 용산구,경력 3~10년,데이터 엔지니어
백두테크놀로지스,백엔드 <span>엔지니어</span> 경력 채용,https://jumpit.saramin.co.kr/position/37837,서울 강남구,경력 5~10년,데이터 엔지니어
패스트뷰,주니어 풀스택 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37589,서울 강남구,경력 3~5년,데이터 엔지니어
니어스랩,임베디드 소프트웨어 <span>엔지니어</span>(센서 통합),https://jumpit.saramin.co.kr/position/39481,서울 송파구,경력 3~10년,데이터 엔지니어
니어스랩,항공 및 로보틱스 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/39484,서울 송파구,경력 3~10년,데이터 엔지니어
유진로봇,개발본부 C/C++ <span>엔지니어</span>(Middleware),https://jumpit.saramin.co.kr/position/39459,인천 연수구,경력 4~15년,데이터 엔지니어
엔젤로보틱스,벡엔드 <span>엔지니어</span> (웹 서비스 설계~관리까지) [경력10~15년],https://jumpit.saramin.co.kr/position/39436,서울 성동구,경력 10~15년,데이터 엔지니어
엔젤로보틱스,벡엔드 <span>엔지니어</span> (웹 서비스 설계~관리까지) [경력5~10년],https://jumpit.saramin.co.kr/position/39435,서울 성동구,경력 5~10년,데이터 엔지니어
온테스트,C# 솔루션 개발 <span>엔지니어</span>(주임급),https://jumpit.saramin.co.kr/position/39289,경기 용인시,경력 2~3년,데이터 엔지니어
온테스트,C# 솔루션 개발 <span>엔지니어</span>(대리급),https://jumpit.saramin.co.kr/position/39290,경기 용인시,경력 3~5년,데이터 엔지니어
온테스트,C# 솔루션 개발 <span>엔지니어</span>(과장급),https://jumpit.saramin.co.kr/position/39291,경기 용인시,경력 5~10년,데이터 엔지니어
오픈랩소디,광고 플랫폼 백엔드 <span>엔지니어</span> (경력 3~8년),https://jumpit.saramin.co.kr/position/39286,서울 성동구,경력 3~8년,데이터 엔지니어
오픈랩소디,광고 플랫폼 백엔드 <span>엔지니어</span> (경력 9~15년),https://jumpit.saramin.co.kr/position/39287,서울 성동구,경력 9~15년,데이터 엔지니어
버즈니,[홈쇼핑모아] 프론트엔드 <span>엔지니어</span> (앱 개발자),https://jumpit.saramin.co.kr/position/39017,서울 관악구,경력 3~10년,데이터 엔지니어
버즈니,[커머스 AI ] AI 백엔드 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/39016,서울 관악구,경력 2~9년,데이터 엔지니어
다큐브,"AI <span>엔지니어</span> (LLM, NLP)",https://jumpit.saramin.co.kr/position/38933,서울 영등포구,경력 5~15년,데이터 엔지니어
인사이터,(경력6~10년) LLM <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38920,서울 마포구,경력 6~10년,데이터 엔지니어
인사이터,(경력3~5년) LLM <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38921,서울 마포구,경력 3~5년,데이터 엔지니어
에이딘로보틱스,비전기반 AI <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38383,경기 안양시,경력 3~5년,데이터 엔지니어
폼즈,딥러닝 <span>엔지니어</span> (스테이블 디퓨전),https://jumpit.saramin.co.kr/position/38137,서울 구로구,신입,데이터 엔지니어
알라딘커뮤니케이션,AI <span>엔지니어</span> 개발자,https://jumpit.saramin.co.kr/position/38134,서울 중구,경력 5~25년,데이터 엔지니어
베스텔라랩,프롬프트 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37934,"대구 동구, 경기 안양시",경력 2~15년,데이터 엔지니어
패스트뷰,시니어 풀스택 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37291,서울 강남구,경력 7~12년,데이터 엔지니어
(주)한맥아이피에스,AI/ML <span>엔지니어</span> (경력 6년 ~ 10년),https://jumpit.saramin.co.kr/position/39026,대구 수성구,경력 6~10년,데이터 엔지니어
(주)한맥아이피에스,AI/ML <span>엔지니어</span> (경력 3년 ~ 5년),https://jumpit.saramin.co.kr/position/39011,대구 수성구,경력 3~5년,데이터 엔지니어
픽소,안드로이드 <span>엔지니어</span>(주니어),https://jumpit.saramin.co.kr/position/38674,서울 마포구,경력 2~4년,데이터 엔지니어
시어스랩,3D 비전 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38009,서울 서초구,경력 3~10년,데이터 엔지니어
니어스랩,임베디드 소프트웨어 <span>엔지니어</span>(카메라&통신 모듈),https://jumpit.saramin.co.kr/position/39480,서울 송파구,경력 3~10년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (딥러닝 기반 비젼 <span>엔지니어</span>) 주니어급 채용,https://jumpit.saramin.co.kr/position/39241,경기 성남시,경력 3~5년,데이터 엔지니어
(주)에이아이세스,AI 개발자 (딥러닝 기반 비젼 <span>엔지니어</span>) 시니어급 채용,https://jumpit.saramin.co.kr/position/39243,경기 성남시,경력 5~10년,데이터 엔지니어
페어스퀘어랩,[병역특례 전문연구요원] 블록체인 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38235,서울 서초구,신입~5년,데이터 엔지니어
이노뎁(주),플랫폼 개발 백엔드 <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/38119,서울 금천구,경력 5~10년,데이터 엔지니어
팀로보틱스,Robotics Perception & Control <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37960,서울 관악구,경력 2~10년,데이터 엔지니어
팀로보틱스,Robotics SLAM & Navigation <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/37959,서울 관악구,경력 2~10년,데이터 엔지니어
블루닷,코덱 SW <span>엔지니어</span> (알고리즘 개발/신입),https://jumpit.saramin.co.kr/position/37739,서울 강남구,신입~3년,데이터 엔지니어
블루닷,코덱 SW <span>엔지니어</span> (알고리즘 개발/경력),https://jumpit.saramin.co.kr/position/37738,서울 강남구,경력 2~12년,데이터 엔지니어
블루닷,코덱SW<span>엔지니어</span> (화질분석/신입),https://jumpit.saramin.co.kr/position/37737,서울 강남구,신입~2년,데이터 엔지니어
블루닷,코덱SW<span>엔지니어</span> (화질분석/경력),https://jumpit.saramin.co.kr/position/37736,서울 강남구,경력 2~12년,데이터 엔지니어
블루닷,딥러닝 알고리즘 <span>엔지니어</span> (경력),https://jumpit.saramin.co.kr/position/37734,서울 강남구,경력 3~12년,데이터 엔지니어
오픈엣지테크놀로지,[Network-on-Chip] Software Engineer,https://jumpit.saramin.co.kr/position/38996,서울 강남구,경력 8~15년,데이터 엔지니어
테이텀,백엔드 개발자 (경력 3년~5년),https://jumpit.saramin.co.kr/position/38271,서울 강남구,경력 3~5년,데이터 엔지니어
엔티엘헬스케어,<span>AI개발자</span> 연구원 신입 채용,https://jumpit.saramin.co.kr/position/37322,경기 성남시,신입,AI 개발자
웅진,<span>AI개발자</span> 채용,https://jumpit.saramin.co.kr/position/37244,서울 중구,경력 3~20년,AI 개발자
피피에스(주),<span>AI개발자</span>,https://jumpit.saramin.co.kr/position/39366,서울 광진구,경력 1년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (지식기반 <span>AI</span> 챗봇) 시니어급 채용,https://jumpit.saramin.co.kr/position/39432,경기 성남시,경력 5~10년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (지식기반 <span>AI</span> 챗봇) 주니어급 채용,https://jumpit.saramin.co.kr/position/39431,경기 성남시,신입~5년,AI 개발자
트루엔,<span>AI</span> <span>개발자</span>,https://jumpit.saramin.co.kr/position/37435,서울 구로구,경력 3~12년,AI 개발자
엔티엘헬스케어,<span>AI</span> <span>개발자</span> 연구원 경력 채용,https://jumpit.saramin.co.kr/position/37323,경기 성남시,경력 3~10년,AI 개발자
고스트패스,<span>AI</span> <span>개발자</span> 구인,https://jumpit.saramin.co.kr/position/2437,서울,경력 3~10년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (딥러닝 음성인식 개발) 시니어급 채용,https://jumpit.saramin.co.kr/position/39430,경기 성남시,경력 5~10년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (딥러닝 음성인식 개발) 주니어급 채용,https://jumpit.saramin.co.kr/position/39429,경기 성남시,신입~5년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (지식기반 문서생성) 시니어급 채용,https://jumpit.saramin.co.kr/position/39428,경기 성남시,경력 5~10년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (지식기반 문서생성) 주니어급 채용,https://jumpit.saramin.co.kr/position/39427,경기 성남시,경력 2~5년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (딥러닝 기반 비젼 엔지니어) 주니어급 채용,https://jumpit.saramin.co.kr/position/39241,경기 성남시,경력 3~5년,AI 개발자
(주)에이아이세스,<span>AI</span> <span>개발자</span> (딥러닝 기반 비젼 엔지니어) 시니어급 채용,https://jumpit.saramin.co.kr/position/39243,경기 성남시,경력 5~10년,AI 개발자
미니레코드,<span>AI</span> <span>개발자</span> 경력 채용,https://jumpit.saramin.co.kr/position/39113,서울 송파구,경력 1~15년,AI 개발자
미니레코드,<span>AI</span> <span>개발자</span> 신입 채용,https://jumpit.saramin.co.kr/position/39101,서울 송파구,신입,AI 개발자
에브리치,<span>AI</span> <span>개발자</span> 채용,https://jumpit.saramin.co.kr/position/37852,서울 영등포구,경력 3~10년,AI 개발자
딥인사이트,<span>AI</span> <span>개발자</span>,https://jumpit.saramin.co.kr/position/37595,경기 성남시,경력 2~7년,AI 개발자
네비웍스,<span>AI</span> <span>개발자</span>(3년 이상),https://jumpit.saramin.co.kr/position/37227,경기 안양시,경력 3~10년,AI 개발자
