company,title,url,exp,edu,typ,loc,date,job_name
㈜마음에이아이,(주)마음에이아이 LFM AI Scientist 채용(산업기능요원 / 전문연구요원 병역특례),https://www.jobkorea.co.kr/Recruit/GI_Read/45834139?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=116,신입,학력무관,정규직 외,경기 성남시,상시채용,머신러닝 엔지니어
에쓰오씨소프트㈜,"데이터분석가, 인공지능 개발자 채용 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45957799?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=117,경력2년↑,초대졸↑,정규직,서울 구로구,D-20,머신러닝 엔지니어
㈜좋은정보기술,인공지능(AI) 및 빅데이터 전문가 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45810728?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=118,신입·경력2년↑,대졸↑,정규직,전북 전주시,D-16,머신러닝 엔지니어
㈜에이치비테크놀러지,Vision SW(2D/3D) 개발 신입·경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46035826?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=119,신입·경력,학력무관,정규직,경기 성남시,D-21,머신러닝 엔지니어
디에스㈜,디에스(DEEPSEERS) 경력/신입 개발자 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/46030287?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=120,신입·경력,대졸↑,정규직,서울 마포구,D-21,머신러닝 엔지니어
㈜비글즈,AI Computer Vision (2년이상),https://www.jobkorea.co.kr/Recruit/GI_Read/46023137?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=121,경력2년↑,대졸↑,정규직,경기 성남시,D-20,머신러닝 엔지니어
㈜더컴퍼니,A.I Vision 전문기업 개발자 정규직 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45758125?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=122,경력무관,대졸↑,정규직,경남 창원시 외,상시채용,머신러닝 엔지니어
㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (Computer Vision),https://www.jobkorea.co.kr/Recruit/GI_Read/45767246?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=123,경력무관,학력무관,정규직,경기 성남시,상시채용,머신러닝 엔지니어
대하테크원,머신비전 응용 소프트웨어 개발연구원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46080189?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=124,신입·경력,대졸↑,정규직,대전 유성구,D-21,머신러닝 엔지니어
SDL International Korea Office,[RWS] AI 모델 온라인 평가자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46086748?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=125,경력무관,초대졸↑,프리랜서,서울 강남구,D-29,머신러닝 엔지니어
㈜빅밸류,[빅밸류] Data Scientist(공통) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45945239?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=126,경력무관,학력무관,정규직,서울 중구,상시채용,머신러닝 엔지니어
㈜비글즈,AI Lead (5년이상),https://www.jobkorea.co.kr/Recruit/GI_Read/46023185?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=127,경력5년↑,대졸↑,정규직,경기 성남시,D-20,머신러닝 엔지니어
㈜아이스크림아트,AI연구소 AI기반 연구팀원 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/46036173?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=128,경력5년↑,대졸↑,정규직,서울 강남구,D-20,머신러닝 엔지니어
㈜아이스크림아트,AI연구소 AI기반 연구팀장,https://www.jobkorea.co.kr/Recruit/GI_Read/46036137?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=129,경력7년↑,대졸↑,정규직,서울 강남구,D-20,머신러닝 엔지니어
㈜마음에이아이,(주) 마음에이아이 Audio AI Scientist 채용(산업기능요원 / 전문연구요원 병역특례),https://www.jobkorea.co.kr/Recruit/GI_Read/45834145?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=130,경력무관,학력무관,정규직 외,경기 성남시,상시채용,머신러닝 엔지니어
그로들,AI LLM 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/46035561?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=131,경력6년↑,대졸↑,정규직,서울 강남구,D-20,머신러닝 엔지니어
㈜포텍,기업부설연구소 SW 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46081228?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=132,경력2년↑,대졸↑,정규직,대전 유성구,D-29,머신러닝 엔지니어
투아이시스㈜,투아이시스(주) 머신비전 [운영]SW개발자 모집(신입지원가능),https://www.jobkorea.co.kr/Recruit/GI_Read/45996797?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=133,경력무관,학력무관,정규직,경기 군포시,상시채용,머신러닝 엔지니어
알토비전,인공지능 학습용 데이터 수집 (의료 문서),https://www.jobkorea.co.kr/Recruit/GI_Read/45947390?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=134,경력무관,학력무관,프리랜서,서울 강남구 외,D-7,머신러닝 엔지니어
㈜에스엘즈,[병역특례] AI R&D Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45991389?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=135,신입·경력5년↑,석사↑,병역특례,광주 동구,상시채용,머신러닝 엔지니어
소프트웨이㈜,"기술과 함께 성장하실 개발자 모집 - 웹, 앱, 모바일, AI",https://www.jobkorea.co.kr/Recruit/GI_Read/46008649?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=136,신입,초대졸↑,정규직,서울 강서구,D-16,머신러닝 엔지니어
㈜커먼컴퓨터,[커먼컴퓨터] 병역특례 전문연구요원 채용 (석사 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/46005637?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=137,신입,석사↑,정규직,서울 동작구,상시채용,머신러닝 엔지니어
㈜노르마,[노르마] 양자분야(QPU설계 / 양자기계학습) 인턴 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46075026?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=138,신입·경력,대졸↑,인턴,서울 성동구,상시채용,머신러닝 엔지니어
㈜펄어비스,[펄어비스] [신입/경력] AI 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46012629?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=139,경력무관,학력무관,정규직,경기 과천시,상시채용,머신러닝 엔지니어
㈜에이씨엠리서치코리아,[미국계 반도체 장비사] AI Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46003035?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=140,경력1년↑,대졸↑,정규직,경기 성남시,D-46,머신러닝 엔지니어
비아이매트릭스,[코스닥기업] 생성형 AI 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46065574?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=141,경력5년↑,대졸↑,정규직,서울 강남구,D-6,머신러닝 엔지니어
㈜옵트에이아이,LLM Research 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/45966883?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=142,경력,석사↑,정규직,서울 강서구,D-9,머신러닝 엔지니어
㈜마음에이아이,(주)마음에이아이 Prompt Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45909397?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=143,경력무관,학력무관,정규직 외,경기 성남시,D-30,머신러닝 엔지니어
㈜크레셈,(주)크레셈 비젼개발팀 Vision SW Part 경력자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46036081?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=144,경력3년↑,학력무관,정규직,인천 연수구,D-21,머신러닝 엔지니어
로보에테크놀로지,AI 비전 기술 개발 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45862767?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=145,경력2년↑,대졸↑,정규직,서울 강남구,상시채용,머신러닝 엔지니어
㈜펀진,시계열 데이터 AI 모델 개발자 경력직 (유관 경력 2년이상) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45995103?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=146,경력2년↑,학력무관,정규직,서울 성동구,D-45,머신러닝 엔지니어
㈜파킹고,주차공간분석 영상 AI 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45867403?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=147,신입·경력3년↑,대졸↑,정규직,서울 금천구,D-20,머신러닝 엔지니어
㈜바스젠바이오,"AI약물개발본부 유전체, System biology 분석 연구원 채용 (신입/경력)",https://www.jobkorea.co.kr/Recruit/GI_Read/46084579?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=148,경력무관,석사↑,정규직,서울 마포구,D-37,머신러닝 엔지니어
퀘이자㈜,[AI위조품분석솔루션]퀘이자 R&D개발 연구 인력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45982540?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=149,경력,학력무관,정규직,인천 부평구,D-11,머신러닝 엔지니어
비아이매트릭스,[코스닥기업] 생성형 AI 컨설턴트 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46065521?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=150,경력2년↑,대졸↑,정규직,서울 강남구,D-6,머신러닝 엔지니어
㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (이미지 생성 AI),https://www.jobkorea.co.kr/Recruit/GI_Read/46030393?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=151,경력무관,학력무관,정규직,경기 성남시,상시채용,머신러닝 엔지니어
㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (NLP),https://www.jobkorea.co.kr/Recruit/GI_Read/45767244?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=152,경력무관,학력무관,정규직,경기 성남시,상시채용,머신러닝 엔지니어
브이아이,"머신비전 S/W개발 모집 공고 (신입, 경력)",https://www.jobkorea.co.kr/Recruit/GI_Read/45911999?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=154,신입·경력,초대졸↑,정규직,충남 아산시,D-31,머신러닝 엔지니어
㈜인스케이프,㈜인스케이프 SW본부 경력인재 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45774456?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=155,경력무관,학력무관,정규직,경기 용인시,D-9,머신러닝 엔지니어
데이터마케팅코리아,(주)데이터마케팅코리아 데이터 엔지니어링 직무 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45902675?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=156,경력3년↑,초대졸↑,정규직,서울 강남구,D-30,머신러닝 엔지니어
㈜휴비스,[(주) 휴비스] 기술연구소 C/C++ 개발자 신입 및 경력자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46006317?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=157,경력3년↑,대졸↑,정규직,대전 유성구 외,상시채용,머신러닝 엔지니어
Welocalize,[재택/파트타임] Welocalize 데이터 라벨러 모집안내,https://www.jobkorea.co.kr/Recruit/GI_Read/45792158?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=158,경력무관,고졸↑,프리랜서,전국,상시채용,머신러닝 엔지니어
㈜엠아이이큅먼트코리아,S/W 경력사원 상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46006576?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=159,경력5년↑,학력무관,정규직,경기 평택시,D-46,머신러닝 엔지니어
㈜마음에이아이,(주)마음AI WoRV팀 채용 (Visual SLAM Researcher 직군),https://www.jobkorea.co.kr/Recruit/GI_Read/45717027?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=161,경력,학력무관,정규직,경기 성남시,상시채용,머신러닝 엔지니어
㈜그랜드 벨,"2D, 3D 영상 소프트웨어 개발자",https://www.jobkorea.co.kr/Recruit/GI_Read/45752544?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=162,경력무관,학력무관,정규직,경기 광주시,D-5,머신러닝 엔지니어
㈜밀레니얼웍스,개발자 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45841215?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=163,경력2년↑,학력무관,정규직,서울 마포구,D-19,머신러닝 엔지니어
㈜천재교육,[천재교육] AI센터 이미지검색팀 LLM Application 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46010588?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=164,경력1년↑,학력무관,정규직 외,서울 금천구,D-17,머신러닝 엔지니어
㈜유클리드소프트,기업부설연구소 R&D 인력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46004388?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=165,경력무관,대졸↑,정규직,대전 서구,상시채용,머신러닝 엔지니어
창신아이엔씨,2024년 12월 경력직 수시채용 (관계사IT운영),https://www.jobkorea.co.kr/Recruit/GI_Read/46075256?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=166,경력,대졸↑,정규직,부산 사하구,D-9,머신러닝 엔지니어
바이오팝코리아,"바이오팝코리아 기술연구소 연구원 구인(전자, 분광)",https://www.jobkorea.co.kr/Recruit/GI_Read/45954880?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=167,경력무관,학력무관,정규직,서울 강남구,D-8,머신러닝 엔지니어
㈜엔티렉스,로봇연구소 HW/SW 개발자 인재 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46005831?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=168,경력,대졸↑,정규직,인천 미추홀구,D-16,머신러닝 엔지니어
섬재㈜,MLOps Engineer (인프라),https://www.jobkorea.co.kr/Recruit/GI_Read/45927319?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=169,경력,학력무관,정규직,서울 강남구,D-3,머신러닝 엔지니어
㈜바이트사이즈,Machine Vision 인공지능 연구 및 장비 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/46068359?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=170,경력8년↑,대졸↑,정규직,부산 부산진구,D-26,머신러닝 엔지니어
㈜라이온하트스튜디오,[라이온하트 스튜디오] AI 아트 연구 인재 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45884221?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=171,경력무관,학력무관,정규직,경기 성남시,D-26,머신러닝 엔지니어
㈜이노메트리,2차전지 검사장비 컴퓨터 비전 영상처리 경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45753326?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=172,경력5년↑,초대졸↑,정규직,경기 화성시,D-5,머신러닝 엔지니어
㈜다우기술,㈜다우기술 경력사원 대규모 인재영입,https://www.jobkorea.co.kr/Recruit/GI_Read/46014197?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=173,경력2년↑,초대졸↑,정규직,경기 성남시 외,오늘마감,머신러닝 엔지니어
㈜포디아이비젼,OpenCV/MATLAB/TensorFlow/Python/C/C++/Linux 알고리즘 개발 (팀원)(팀장),https://www.jobkorea.co.kr/Recruit/GI_Read/46081922?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=174,신입·경력,대졸↑,정규직,서울 서초구,D-29,머신러닝 엔지니어
창신아이엔씨,"2024년 12월 경력직 수시채용 (IPA, 관계사IT운영)",https://www.jobkorea.co.kr/Recruit/GI_Read/46075213?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=175,경력,대졸↑,정규직,부산 사하구,D-9,머신러닝 엔지니어
㈜로아,인공지능 모델 개발 신입사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46072844?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=177,신입,초대졸↑,정규직,부산 부산진구,D-28,머신러닝 엔지니어
㈜투디지트,AI Engineer 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45908333?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=178,경력2년↑,대졸↑,정규직,경기 성남시,D-30,머신러닝 엔지니어
㈜인딥에이아이,AI채용솔루션 프롬프트엔지니어 우수인재 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46052466?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=179,경력2년↑,대졸↑,정규직,서울 강남구,D-51,머신러닝 엔지니어
㈜퀀텀솔루션,㈜퀀텀솔루션 - IT 장비 유지보수 채용 ( 외국계 기업 지원 ),https://www.jobkorea.co.kr/Recruit/GI_Read/46069479?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=180,경력,초대졸↑,정규직,경기 성남시,D-27,머신러닝 엔지니어
굿어스데이터㈜,Naver Cloud 엔지니어 (경력 1년 이상 5년 이하) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46039150?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=181,경력1년↑,학력무관,정규직,서울 강남구,D-11,머신러닝 엔지니어
㈜스누아이랩,MLops/DeepLearning 개발 리딩,https://www.jobkorea.co.kr/Recruit/GI_Read/45970178?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=183,경력6년↑,대졸↑,정규직,경기 수원시,D-8,머신러닝 엔지니어
(재)여성기업종합지원센터,[주식회사 가이아비티] (멀티모달) AI 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/46078519?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=184,경력3년↑,학력무관,정규직,서울 송파구,D-51,머신러닝 엔지니어
㈜한울소재과학,AI 제품/서비스 기획자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46060766?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=185,경력,대졸↑,정규직,경기 화성시,D-25,머신러닝 엔지니어
㈜미피아(Mippia Inc.,음원 유사도 분석 AI 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45889185?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=186,신입,석사↑,정규직,서울 동작구,상시채용,머신러닝 엔지니어
㈜하이비젼시스템,비젼검사 딥러닝 개발 경력직 채용 (과장급 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/46082330?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=187,경력7년↑,대졸↑,정규직,경기 성남시,D-29,머신러닝 엔지니어
㈜지브이랩,"머신 비전 프로그램 개발자 (딥러닝, 이미지 프로세싱, 시스템 제어, C++ )",https://www.jobkorea.co.kr/Recruit/GI_Read/46084896?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=188,경력3년↑,학력무관,정규직,서울 금천구,D-59,머신러닝 엔지니어
㈜와이즈교육,[평일오전만] 재택/자유 와이즈교육 초중고 프리랜서 강사모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45913431?Oem_Code=C1&logpath=1&stext=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%20%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&listno=189,경력무관,학력무관,프리랜서,서울 강서구,D-31,머신러닝 엔지니어
